ID,Treatment,Bio_Rep,Plant,Concentration,Time_Inoc,Time_Measurement,Time_Inoc2,Time_Measurement2,DAI,Date,Root_Length,Comment,No.growth
Water_R1_3_15mM_D0_D18,Water,R0,3,15mM,D0,D18,0,18,18,07.10.25,66.405,,
Water_R1_4_15mM_D0_D18,Water,R0,4,15mM,D0,D18,0,18,18,07.10.25,67.196,,
Water_R1_5_15mM_D0_D18,Water,R0,5,15mM,D0,D18,0,18,18,07.10.25,71.193,,
Water_R1_6_15mM_D0_D18,Water,R0,6,15mM,D0,D18,0,18,18,07.10.25,71.789,,
Water_R1_7_15mM_D0_D18,Water,R0,7,15mM,D0,D18,0,18,18,07.10.25,55.894,,
Water_R1_8_15mM_D0_D18,Water,R0,8,15mM,D0,D18,0,18,18,07.10.25,73.737,,
Water_R1_9_15mM_D0_D18,Water,R0,9,15mM,D0,D18,0,18,18,07.10.25,79.538,,
Water_R1_10_15mM_D0_D18,Water,R0,10,15mM,D0,D18,0,18,18,07.10.25,77.614,,
Water_R1_11_15mM_D0_D18,Water,R0,11,15mM,D0,D18,0,18,18,07.10.25,83.851,,
Water_R1_12_15mM_D0_D18,Water,R0,12,15mM,D0,D18,0,18,18,07.10.25,82.461,,
3OMG_R1_1_15mM_D03_D18,3OMG,R1,1,15mM,D03,D18,3,18,15,07.10.25,61.546,,
3OMG_R1_2_15mM_D03_D18,3OMG,R1,2,15mM,D03,D18,3,18,15,07.10.25,60.824,,
3OMG_R1_3_15mM_D03_D18,3OMG,R1,3,15mM,D03,D18,3,18,15,07.10.25,62.984,,
3OMG_R1_4_15mM_D03_D18,3OMG,R1,4,15mM,D03,D18,3,18,15,07.10.25,67.497,,
3OMG_R1_5_15mM_D03_D18,3OMG,R1,5,15mM,D03,D18,3,18,15,07.10.25,68.393,,
3OMG_R1_6_15mM_D03_D18,3OMG,R1,6,15mM,D03,D18,3,18,15,07.10.25,66.372,,
3OMG_R1_7_15mM_D03_D18,3OMG,R1,7,15mM,D03,D18,3,18,15,07.10.25,69.139,,
3OMG_R1_8_15mM_D03_D18,3OMG,R1,8,15mM,D03,D18,3,18,15,07.10.25,1.7,,No growth
3OMG_R1_9_15mM_D03_D18,3OMG,R1,9,15mM,D03,D18,3,18,15,07.10.25,56.065,,
3OMG_R1_10_15mM_D03_D18,3OMG,R1,10,15mM,D03,D18,3,18,15,07.10.25,57.902,,
3OMG_R1_11_15mM_D03_D18,3OMG,R1,11,15mM,D03,D18,3,18,15,07.10.25,70.105,,
3OMG_R1_12_15mM_D03_D18,3OMG,R1,12,15mM,D03,D18,3,18,15,07.10.25,65.945,,
Water_R1_1_15mM_D03_D18,Water,R1,1,15mM,D03,D18,3,18,15,07.10.25,88.551,,
Water_R1_2_15mM_D03_D18,Water,R1,2,15mM,D03,D18,3,18,15,07.10.25,87.619,,
Water_R1_3_15mM_D03_D18,Water,R1,3,15mM,D03,D18,3,18,15,07.10.25,81.657,,
Water_R1_4_15mM_D03_D18,Water,R1,4,15mM,D03,D18,3,18,15,07.10.25,91.086,,
Water_R1_5_15mM_D03_D18,Water,R1,5,15mM,D03,D18,3,18,15,07.10.25,90.227,,
Water_R1_6_15mM_D03_D18,Water,R1,6,15mM,D03,D18,3,18,15,07.10.25,2.111,,No growth
Water_R1_7_15mM_D03_D18,Water,R1,7,15mM,D03,D18,3,18,15,07.10.25,71.812,,
Water_R1_8_15mM_D03_D18,Water,R1,8,15mM,D03,D18,3,18,15,07.10.25,87.963,,
Water_R1_9_15mM_D03_D18,Water,R1,9,15mM,D03,D18,3,18,15,07.10.25,90.273,,
Water_R1_10_15mM_D03_D18,Water,R1,10,15mM,D03,D18,3,18,15,07.10.25,83.981,,
Water_R1_11_15mM_D03_D18,Water,R1,11,15mM,D03,D18,3,18,15,07.10.25,85.101,,
Water_R1_12_15mM_D03_D18,Water,R1,12,15mM,D03,D18,3,18,15,07.10.25,81.702,,
3OMG_R1_1_15mM_D07_D18,3OMG,R1,1,15mM,D07,D18,7,18,11,07.10.25,49.799,,
3OMG_R1_2_15mM_D07_D18,3OMG,R1,2,15mM,D07,D18,7,18,11,07.10.25,48.457,,
3OMG_R1_3_15mM_D07_D18,3OMG,R1,3,15mM,D07,D18,7,18,11,07.10.25,48.473,,
3OMG_R1_4_15mM_D07_D18,3OMG,R1,4,15mM,D07,D18,7,18,11,07.10.25,52.248,,
3OMG_R1_5_15mM_D07_D18,3OMG,R1,5,15mM,D07,D18,7,18,11,07.10.25,51.556,,
3OMG_R1_6_15mM_D07_D18,3OMG,R1,6,15mM,D07,D18,7,18,11,07.10.25,51.577,,
3OMG_R1_7_15mM_D07_D18,3OMG,R1,7,15mM,D07,D18,7,18,11,07.10.25,54.53,,
3OMG_R1_8_15mM_D07_D18,3OMG,R1,8,15mM,D07,D18,7,18,11,07.10.25,54.757,,
3OMG_R1_9_15mM_D07_D18,3OMG,R1,9,15mM,D07,D18,7,18,11,07.10.25,54.214,,
3OMG_R1_10_15mM_D07_D18,3OMG,R1,10,15mM,D07,D18,7,18,11,07.10.25,53.916,,
3OMG_R1_11_15mM_D07_D18,3OMG,R1,11,15mM,D07,D18,7,18,11,07.10.25,56.806,,
3OMG_R1_12_15mM_D07_D18,3OMG,R1,12,15mM,D07,D18,7,18,11,07.10.25,50.795,,
Water_R1_1_15mM_D07_D18,Water,R1,1,15mM,D07,D18,7,18,11,07.10.25,66.266,,
Water_R1_2_15mM_D07_D18,Water,R1,2,15mM,D07,D18,7,18,11,07.10.25,72.759,,
Water_R1_3_15mM_D07_D18,Water,R1,3,15mM,D07,D18,7,18,11,07.10.25,67.032,,
Water_R1_4_15mM_D07_D18,Water,R1,4,15mM,D07,D18,7,18,11,07.10.25,76.838,,
Water_R1_5_15mM_D07_D18,Water,R1,5,15mM,D07,D18,7,18,11,07.10.25,66.956,,
Water_R1_6_15mM_D07_D18,Water,R1,6,15mM,D07,D18,7,18,11,07.10.25,69.853,,
Water_R1_7_15mM_D07_D18,Water,R1,7,15mM,D07,D18,7,18,11,07.10.25,74.256,,
Water_R1_8_15mM_D07_D18,Water,R1,8,15mM,D07,D18,7,18,11,07.10.25,74.502,,
Water_R1_9_15mM_D07_D18,Water,R1,9,15mM,D07,D18,7,18,11,07.10.25,73.511,,
Water_R1_10_15mM_D07_D18,Water,R1,10,15mM,D07,D18,7,18,11,07.10.25,77.457,,
Water_R1_11_15mM_D07_D18,Water,R1,11,15mM,D07,D18,7,18,11,07.10.25,76.87,,
Water_R1_12_15mM_D07_D18,Water,R1,12,15mM,D07,D18,7,18,11,07.10.25,73.806,,
3OMG_R1_1_15mM_D10_D18,3OMG,R1,1,15mM,D10,D18,10,18,8,07.10.25,40.471,,
3OMG_R1_2_15mM_D10_D18,3OMG,R1,2,15mM,D10,D18,10,18,8,07.10.25,41.985,,
3OMG_R1_3_15mM_D10_D18,3OMG,R1,3,15mM,D10,D18,10,18,8,07.10.25,38.341,,
3OMG_R1_4_15mM_D10_D18,3OMG,R1,4,15mM,D10,D18,10,18,8,07.10.25,39.376,,
3OMG_R1_5_15mM_D10_D18,3OMG,R1,5,15mM,D10,D18,10,18,8,07.10.25,44.139,,
3OMG_R1_6_15mM_D10_D18,3OMG,R1,6,15mM,D10,D18,10,18,8,07.10.25,39.601,,
3OMG_R1_7_15mM_D10_D18,3OMG,R1,7,15mM,D10,D18,10,18,8,07.10.25,45.608,,
3OMG_R1_8_15mM_D10_D18,3OMG,R1,8,15mM,D10,D18,10,18,8,07.10.25,40.857,,
3OMG_R1_9_15mM_D10_D18,3OMG,R1,9,15mM,D10,D18,10,18,8,07.10.25,41.638,,
3OMG_R1_10_15mM_D10_D18,3OMG,R1,10,15mM,D10,D18,10,18,8,07.10.25,41.476,,
3OMG_R1_11_15mM_D10_D18,3OMG,R1,11,15mM,D10,D18,10,18,8,07.10.25,46.269,,
3OMG_R1_12_15mM_D10_D18,3OMG,R1,12,15mM,D10,D18,10,18,8,07.10.25,39.6,,
Water_R1_1_15mM_D10_D18,Water,R1,1,15mM,D10,D18,10,18,8,07.10.25,61.557,,
Water_R1_2_15mM_D10_D18,Water,R1,2,15mM,D10,D18,10,18,8,07.10.25,58.121,,
Water_R1_3_15mM_D10_D18,Water,R1,3,15mM,D10,D18,10,18,8,07.10.25,52.052,,
Water_R1_4_15mM_D10_D18,Water,R1,4,15mM,D10,D18,10,18,8,07.10.25,58.768,,
Water_R1_5_15mM_D10_D18,Water,R1,5,15mM,D10,D18,10,18,8,07.10.25,68.109,,
Water_R1_6_15mM_D10_D18,Water,R1,6,15mM,D10,D18,10,18,8,07.10.25,60.162,,
Water_R1_7_15mM_D10_D18,Water,R1,7,15mM,D10,D18,10,18,8,07.10.25,59.167,,
Water_R1_8_15mM_D10_D18,Water,R1,8,15mM,D10,D18,10,18,8,07.10.25,64.625,,
Water_R1_9_15mM_D10_D18,Water,R1,9,15mM,D10,D18,10,18,8,07.10.25,62.885,,
Water_R1_10_15mM_D10_D18,Water,R1,10,15mM,D10,D18,10,18,8,07.10.25,57.458,,
Water_R1_11_15mM_D10_D18,Water,R1,11,15mM,D10,D18,10,18,8,07.10.25,57.386,,
Water_R1_12_15mM_D10_D18,Water,R1,12,15mM,D10,D18,10,18,8,07.10.25,61.875,,
3OMG_R1_1_15mM_D14_D18,3OMG,R1,1,15mM,D14,D18,14,18,4,07.10.25,28.978,,
3OMG_R1_2_15mM_D14_D18,3OMG,R1,2,15mM,D14,D18,14,18,4,07.10.25,29.582,,
3OMG_R1_3_15mM_D14_D18,3OMG,R1,3,15mM,D14,D18,14,18,4,07.10.25,21.451,,
3OMG_R1_4_15mM_D14_D18,3OMG,R1,4,15mM,D14,D18,14,18,4,07.10.25,27.794,,
3OMG_R1_5_15mM_D14_D18,3OMG,R1,5,15mM,D14,D18,14,18,4,07.10.25,28.801,,
3OMG_R1_6_15mM_D14_D18,3OMG,R1,6,15mM,D14,D18,14,18,4,07.10.25,29.78,,
3OMG_R1_7_15mM_D14_D18,3OMG,R1,7,15mM,D14,D18,14,18,4,07.10.25,34.324,,
3OMG_R1_8_15mM_D14_D18,3OMG,R1,8,15mM,D14,D18,14,18,4,07.10.25,29.55,,
3OMG_R1_9_15mM_D14_D18,3OMG,R1,9,15mM,D14,D18,14,18,4,07.10.25,29.083,,
3OMG_R1_10_15mM_D14_D18,3OMG,R1,10,15mM,D14,D18,14,18,4,07.10.25,33.537,,
3OMG_R1_11_15mM_D14_D18,3OMG,R1,11,15mM,D14,D18,14,18,4,07.10.25,27.47,,
3OMG_R1_12_15mM_D14_D18,3OMG,R1,12,15mM,D14,D18,14,18,4,07.10.25,NA,,No growth
Water_R1_1_15mM_D14_D18,Water,R1,1,15mM,D14,D18,14,18,4,07.10.25,32.735,,
Water_R1_2_15mM_D14_D18,Water,R1,2,15mM,D14,D18,14,18,4,07.10.25,31.523,,
Water_R1_3_15mM_D14_D18,Water,R1,3,15mM,D14,D18,14,18,4,07.10.25,26.318,,
Water_R1_4_15mM_D14_D18,Water,R1,4,15mM,D14,D18,14,18,4,07.10.25,29.982,,
Water_R1_5_15mM_D14_D18,Water,R1,5,15mM,D14,D18,14,18,4,07.10.25,30.218,,
Water_R1_6_15mM_D14_D18,Water,R1,6,15mM,D14,D18,14,18,4,07.10.25,32.648,,
Water_R1_7_15mM_D14_D18,Water,R1,7,15mM,D14,D18,14,18,4,07.10.25,35.702,,
Water_R1_8_15mM_D14_D18,Water,R1,8,15mM,D14,D18,14,18,4,07.10.25,34.009,,
Water_R1_9_15mM_D14_D18,Water,R1,9,15mM,D14,D18,14,18,4,07.10.25,35.727,,
Water_R1_10_15mM_D14_D18,Water,R1,10,15mM,D14,D18,14,18,4,07.10.25,29.887,,
Water_R1_11_15mM_D14_D18,Water,R1,11,15mM,D14,D18,14,18,4,07.10.25,29.772,,
Water_R1_12_15mM_D14_D18,Water,R1,12,15mM,D14,D18,14,18,4,07.10.25,29.112,,
3OMG_R1_1_15mM_D0_D19,3OMG,R0,1,15mM,D0,D19,0,19,19,08.10.25,61.208,,
3OMG_R1_2_15mM_D0_D19,3OMG,R0,2,15mM,D0,D19,0,19,19,08.10.25,60.379,,
3OMG_R1_3_15mM_D0_D19,3OMG,R0,3,15mM,D0,D19,0,19,19,08.10.25,53.183,,
3OMG_R1_4_15mM_D0_D19,3OMG,R0,4,15mM,D0,D19,0,19,19,08.10.25,62.25,,
3OMG_R1_5_15mM_D0_D19,3OMG,R0,5,15mM,D0,D19,0,19,19,08.10.25,56.053,,
3OMG_R1_6_15mM_D0_D19,3OMG,R0,6,15mM,D0,D19,0,19,19,08.10.25,62.767,,
3OMG_R1_7_15mM_D0_D19,3OMG,R0,7,15mM,D0,D19,0,19,19,08.10.25,58.123,,
3OMG_R1_8_15mM_D0_D19,3OMG,R0,8,15mM,D0,D19,0,19,19,08.10.25,64.358,,
3OMG_R1_9_15mM_D0_D19,3OMG,R0,9,15mM,D0,D19,0,19,19,08.10.25,64.797,,
3OMG_R1_10_15mM_D0_D19,3OMG,R0,10,15mM,D0,D19,0,19,19,08.10.25,66.351,,
3OMG_R1_11_15mM_D0_D19,3OMG,R0,11,15mM,D0,D19,0,19,19,08.10.25,68.876,,
3OMG_R1_12_15mM_D0_D19,3OMG,R0,12,15mM,D0,D19,0,19,19,08.10.25,59.103,,
Water_R1_1_15mM_D0_D19,Water,R0,1,15mM,D0,D19,0,19,19,08.10.25,63.547,,
Water_R1_2_15mM_D0_D19,Water,R0,2,15mM,D0,D19,0,19,19,08.10.25,68.142,,
Water_R1_3_15mM_D0_D19,Water,R0,3,15mM,D0,D19,0,19,19,08.10.25,70.081,,
Water_R1_4_15mM_D0_D19,Water,R0,4,15mM,D0,D19,0,19,19,08.10.25,68.734,,
Water_R1_5_15mM_D0_D19,Water,R0,5,15mM,D0,D19,0,19,19,08.10.25,73.244,,
Water_R1_6_15mM_D0_D19,Water,R0,6,15mM,D0,D19,0,19,19,08.10.25,76.735,,
Water_R1_7_15mM_D0_D19,Water,R0,7,15mM,D0,D19,0,19,19,08.10.25,60.898,,
Water_R1_8_15mM_D0_D19,Water,R0,8,15mM,D0,D19,0,19,19,08.10.25,75.11,,
Water_R1_9_15mM_D0_D19,Water,R0,9,15mM,D0,D19,0,19,19,08.10.25,83.561,,
Water_R1_10_15mM_D0_D19,Water,R0,10,15mM,D0,D19,0,19,19,08.10.25,81.868,,
Water_R1_11_15mM_D0_D19,Water,R0,11,15mM,D0,D19,0,19,19,08.10.25,88.746,,
Water_R1_12_15mM_D0_D19,Water,R0,12,15mM,D0,D19,0,19,19,08.10.25,86.278,,
3OMG_R1_1_15mM_D03_D19,3OMG,R1,1,15mM,D03,D19,3,19,16,08.10.25,66.939,,
3OMG_R1_2_15mM_D03_D19,3OMG,R1,2,15mM,D03,D19,3,19,16,08.10.25,64.961,,
3OMG_R1_3_15mM_D03_D19,3OMG,R1,3,15mM,D03,D19,3,19,16,08.10.25,66.306,,
3OMG_R1_4_15mM_D03_D19,3OMG,R1,4,15mM,D03,D19,3,19,16,08.10.25,70.246,,
3OMG_R1_5_15mM_D03_D19,3OMG,R1,5,15mM,D03,D19,3,19,16,08.10.25,72.691,,
3OMG_R1_6_15mM_D03_D19,3OMG,R1,6,15mM,D03,D19,3,19,16,08.10.25,68.453,,
3OMG_R1_7_15mM_D03_D19,3OMG,R1,7,15mM,D03,D19,3,19,16,08.10.25,72.149,,
3OMG_R1_8_15mM_D03_D19,3OMG,R1,8,15mM,D03,D19,3,19,16,08.10.25,1.532,,No growth
3OMG_R1_9_15mM_D03_D19,3OMG,R1,9,15mM,D03,D19,3,19,16,08.10.25,54.245,,
3OMG_R1_10_15mM_D03_D19,3OMG,R1,10,15mM,D03,D19,3,19,16,08.10.25,61.475,,
3OMG_R1_11_15mM_D03_D19,3OMG,R1,11,15mM,D03,D19,3,19,16,08.10.25,71.881,,
3OMG_R1_12_15mM_D03_D19,3OMG,R1,12,15mM,D03,D19,3,19,16,08.10.25,65.978,,
Water_R1_1_15mM_D03_D19,Water,R1,1,15mM,D03,D19,3,19,16,08.10.25,92.962,,
Water_R1_2_15mM_D03_D19,Water,R1,2,15mM,D03,D19,3,19,16,08.10.25,92.172,,
Water_R1_3_15mM_D03_D19,Water,R1,3,15mM,D03,D19,3,19,16,08.10.25,85.915,,
Water_R1_4_15mM_D03_D19,Water,R1,4,15mM,D03,D19,3,19,16,08.10.25,96.027,,
Water_R1_5_15mM_D03_D19,Water,R1,5,15mM,D03,D19,3,19,16,08.10.25,96.38,,
Water_R1_6_15mM_D03_D19,Water,R1,6,15mM,D03,D19,3,19,16,08.10.25,1.689,,No growth
Water_R1_7_15mM_D03_D19,Water,R1,7,15mM,D03,D19,3,19,16,08.10.25,75.627,,
Water_R1_8_15mM_D03_D19,Water,R1,8,15mM,D03,D19,3,19,16,08.10.25,91.498,,
Water_R1_9_15mM_D03_D19,Water,R1,9,15mM,D03,D19,3,19,16,08.10.25,94.888,,
Water_R1_10_15mM_D03_D19,Water,R1,10,15mM,D03,D19,3,19,16,08.10.25,86.857,,
Water_R1_11_15mM_D03_D19,Water,R1,11,15mM,D03,D19,3,19,16,08.10.25,88.456,,
Water_R1_12_15mM_D03_D19,Water,R1,12,15mM,D03,D19,3,19,16,08.10.25,81.195,,
3OMG_R1_1_15mM_D07_D19,3OMG,R1,1,15mM,D07,D19,7,19,12,08.10.25,50.745,,
3OMG_R1_2_15mM_D07_D19,3OMG,R1,2,15mM,D07,D19,7,19,12,08.10.25,50.977,,
3OMG_R1_3_15mM_D07_D19,3OMG,R1,3,15mM,D07,D19,7,19,12,08.10.25,52.465,,
3OMG_R1_4_15mM_D07_D19,3OMG,R1,4,15mM,D07,D19,7,19,12,08.10.25,49.01,,
3OMG_R1_5_15mM_D07_D19,3OMG,R1,5,15mM,D07,D19,7,19,12,08.10.25,53.285,,
3OMG_R1_6_15mM_D07_D19,3OMG,R1,6,15mM,D07,D19,7,19,12,08.10.25,55.44,,
3OMG_R1_7_15mM_D07_D19,3OMG,R1,7,15mM,D07,D19,7,19,12,08.10.25,58.367,,
3OMG_R1_8_15mM_D07_D19,3OMG,R1,8,15mM,D07,D19,7,19,12,08.10.25,54.407,,
3OMG_R1_9_15mM_D07_D19,3OMG,R1,9,15mM,D07,D19,7,19,12,08.10.25,54.279,,
3OMG_R1_10_15mM_D07_D19,3OMG,R1,10,15mM,D07,D19,7,19,12,08.10.25,55.404,,
3OMG_R1_11_15mM_D07_D19,3OMG,R1,11,15mM,D07,D19,7,19,12,08.10.25,58.92,,
3OMG_R1_12_15mM_D07_D19,3OMG,R1,12,15mM,D07,D19,7,19,12,08.10.25,54.56,,
Water_R1_1_15mM_D07_D19,Water,R1,1,15mM,D07,D19,7,19,12,08.10.25,70.624,,
Water_R1_2_15mM_D07_D19,Water,R1,2,15mM,D07,D19,7,19,12,08.10.25,80.355,,
Water_R1_3_15mM_D07_D19,Water,R1,3,15mM,D07,D19,7,19,12,08.10.25,71.28,,
Water_R1_4_15mM_D07_D19,Water,R1,4,15mM,D07,D19,7,19,12,08.10.25,85.811,,
Water_R1_5_15mM_D07_D19,Water,R1,5,15mM,D07,D19,7,19,12,08.10.25,72.018,,
Water_R1_6_15mM_D07_D19,Water,R1,6,15mM,D07,D19,7,19,12,08.10.25,74.93,,
Water_R1_7_15mM_D07_D19,Water,R1,7,15mM,D07,D19,7,19,12,08.10.25,79.906,,
Water_R1_8_15mM_D07_D19,Water,R1,8,15mM,D07,D19,7,19,12,08.10.25,78.386,,
Water_R1_9_15mM_D07_D19,Water,R1,9,15mM,D07,D19,7,19,12,08.10.25,79.351,,
Water_R1_10_15mM_D07_D19,Water,R1,10,15mM,D07,D19,7,19,12,08.10.25,81.982,,
Water_R1_11_15mM_D07_D19,Water,R1,11,15mM,D07,D19,7,19,12,08.10.25,82.742,,
Water_R1_12_15mM_D07_D19,Water,R1,12,15mM,D07,D19,7,19,12,08.10.25,73.301,,
3OMG_R1_1_15mM_D10_D19,3OMG,R1,1,15mM,D10,D19,10,19,9,08.10.25,44.04,,
3OMG_R1_2_15mM_D10_D19,3OMG,R1,2,15mM,D10,D19,10,19,9,08.10.25,43.99,,
3OMG_R1_3_15mM_D10_D19,3OMG,R1,3,15mM,D10,D19,10,19,9,08.10.25,39.829,,
3OMG_R1_4_15mM_D10_D19,3OMG,R1,4,15mM,D10,D19,10,19,9,08.10.25,42.14,,
3OMG_R1_5_15mM_D10_D19,3OMG,R1,5,15mM,D10,D19,10,19,9,08.10.25,46.046,,
3OMG_R1_6_15mM_D10_D19,3OMG,R1,6,15mM,D10,D19,10,19,9,08.10.25,42.677,,
3OMG_R1_7_15mM_D10_D19,3OMG,R1,7,15mM,D10,D19,10,19,9,08.10.25,47.347,,
3OMG_R1_8_15mM_D10_D19,3OMG,R1,8,15mM,D10,D19,10,19,9,08.10.25,42.817,,
3OMG_R1_9_15mM_D10_D19,3OMG,R1,9,15mM,D10,D19,10,19,9,08.10.25,42.765,,
3OMG_R1_10_15mM_D10_D19,3OMG,R1,10,15mM,D10,D19,10,19,9,08.10.25,46.39,,
3OMG_R1_11_15mM_D10_D19,3OMG,R1,11,15mM,D10,D19,10,19,9,08.10.25,49.721,,
3OMG_R1_12_15mM_D10_D19,3OMG,R1,12,15mM,D10,D19,10,19,9,08.10.25,44.033,,
Water_R1_1_15mM_D10_D19,Water,R1,1,15mM,D10,D19,10,19,9,08.10.25,70.251,,
Water_R1_2_15mM_D10_D19,Water,R1,2,15mM,D10,D19,10,19,9,08.10.25,63.703,,
Water_R1_3_15mM_D10_D19,Water,R1,3,15mM,D10,D19,10,19,9,08.10.25,57.106,,
Water_R1_4_15mM_D10_D19,Water,R1,4,15mM,D10,D19,10,19,9,08.10.25,65.927,,
Water_R1_5_15mM_D10_D19,Water,R1,5,15mM,D10,D19,10,19,9,08.10.25,74.035,,
Water_R1_6_15mM_D10_D19,Water,R1,6,15mM,D10,D19,10,19,9,08.10.25,65.916,,
Water_R1_7_15mM_D10_D19,Water,R1,7,15mM,D10,D19,10,19,9,08.10.25,65.503,,
Water_R1_8_15mM_D10_D19,Water,R1,8,15mM,D10,D19,10,19,9,08.10.25,72.095,,
Water_R1_9_15mM_D10_D19,Water,R1,9,15mM,D10,D19,10,19,9,08.10.25,71.475,,
Water_R1_10_15mM_D10_D19,Water,R1,10,15mM,D10,D19,10,19,9,08.10.25,63.321,,
Water_R1_11_15mM_D10_D19,Water,R1,11,15mM,D10,D19,10,19,9,08.10.25,65.103,,
Water_R1_12_15mM_D10_D19,Water,R1,12,15mM,D10,D19,10,19,9,08.10.25,69.877,,
3OMG_R1_1_15mM_D14_D19,3OMG,R1,1,15mM,D14,D19,14,19,5,08.10.25,36.393,,
3OMG_R1_2_15mM_D14_D19,3OMG,R1,2,15mM,D14,D19,14,19,5,08.10.25,36.872,,
3OMG_R1_3_15mM_D14_D19,3OMG,R1,3,15mM,D14,D19,14,19,5,08.10.25,27.844,,
3OMG_R1_4_15mM_D14_D19,3OMG,R1,4,15mM,D14,D19,14,19,5,08.10.25,33.225,,
3OMG_R1_5_15mM_D14_D19,3OMG,R1,5,15mM,D14,D19,14,19,5,08.10.25,35.699,,
3OMG_R1_6_15mM_D14_D19,3OMG,R1,6,15mM,D14,D19,14,19,5,08.10.25,37.227,,
3OMG_R1_7_15mM_D14_D19,3OMG,R1,7,15mM,D14,D19,14,19,5,08.10.25,41.524,,
3OMG_R1_8_15mM_D14_D19,3OMG,R1,8,15mM,D14,D19,14,19,5,08.10.25,38.139,,
3OMG_R1_9_15mM_D14_D19,3OMG,R1,9,15mM,D14,D19,14,19,5,08.10.25,35.311,,
3OMG_R1_10_15mM_D14_D19,3OMG,R1,10,15mM,D14,D19,14,19,5,08.10.25,40.828,,
3OMG_R1_11_15mM_D14_D19,3OMG,R1,11,15mM,D14,D19,14,19,5,08.10.25,36.562,,
3OMG_R1_12_15mM_D14_D19,3OMG,R1,12,15mM,D14,D19,14,19,5,08.10.25,NA,,No growth
Water_R1_1_15mM_D14_D19,Water,R1,1,15mM,D14,D19,14,19,5,08.10.25,43.059,,
Water_R1_2_15mM_D14_D19,Water,R1,2,15mM,D14,D19,14,19,5,08.10.25,41.026,,
Water_R1_3_15mM_D14_D19,Water,R1,3,15mM,D14,D19,14,19,5,08.10.25,34.188,,
Water_R1_4_15mM_D14_D19,Water,R1,4,15mM,D14,D19,14,19,5,08.10.25,38.044,,
Water_R1_5_15mM_D14_D19,Water,R1,5,15mM,D14,D19,14,19,5,08.10.25,36.553,,
Water_R1_6_15mM_D14_D19,Water,R1,6,15mM,D14,D19,14,19,5,08.10.25,38.322,,
Water_R1_7_15mM_D14_D19,Water,R1,7,15mM,D14,D19,14,19,5,08.10.25,38.895,,
Water_R1_8_15mM_D14_D19,Water,R1,8,15mM,D14,D19,14,19,5,08.10.25,41.073,,
Water_R1_9_15mM_D14_D19,Water,R1,9,15mM,D14,D19,14,19,5,08.10.25,42.773,,
Water_R1_10_15mM_D14_D19,Water,R1,10,15mM,D14,D19,14,19,5,08.10.25,36.161,,
Water_R1_11_15mM_D14_D19,Water,R1,11,15mM,D14,D19,14,19,5,08.10.25,35.816,,
Water_R1_12_15mM_D14_D19,Water,R1,12,15mM,D14,D19,14,19,5,08.10.25,35.856,,
3OMG_R1_1_15mM_D0_D21,3OMG,R0,1,15mM,D0,D21,0,21,21,10.10.25,64.613,,
3OMG_R1_2_15mM_D0_D21,3OMG,R0,2,15mM,D0,D21,0,21,21,10.10.25,66.731,,
3OMG_R1_3_15mM_D0_D21,3OMG,R0,3,15mM,D0,D21,0,21,21,10.10.25,50.863,,
3OMG_R1_4_15mM_D0_D21,3OMG,R0,4,15mM,D0,D21,0,21,21,10.10.25,68.647,,
3OMG_R1_5_15mM_D0_D21,3OMG,R0,5,15mM,D0,D21,0,21,21,10.10.25,62.672,,
3OMG_R1_6_15mM_D0_D21,3OMG,R0,6,15mM,D0,D21,0,21,21,10.10.25,66.616,,
3OMG_R1_7_15mM_D0_D21,3OMG,R0,7,15mM,D0,D21,0,21,21,10.10.25,60.551,,
3OMG_R1_8_15mM_D0_D21,3OMG,R0,8,15mM,D0,D21,0,21,21,10.10.25,65.28,,
3OMG_R1_9_15mM_D0_D21,3OMG,R0,9,15mM,D0,D21,0,21,21,10.10.25,68.297,,
3OMG_R1_10_15mM_D0_D21,3OMG,R0,10,15mM,D0,D21,0,21,21,10.10.25,69.302,,
3OMG_R1_11_15mM_D0_D21,3OMG,R0,11,15mM,D0,D21,0,21,21,10.10.25,74.672,,
3OMG_R1_12_15mM_D0_D21,3OMG,R0,12,15mM,D0,D21,0,21,21,10.10.25,63.322,,
Water_R1_1_15mM_D0_D21,Water,R0,1,15mM,D0,D21,0,21,21,10.10.25,69.712,,
Water_R1_2_15mM_D0_D21,Water,R0,2,15mM,D0,D21,0,21,21,10.10.25,68.202,,
Water_R1_3_15mM_D0_D21,Water,R0,3,15mM,D0,D21,0,21,21,10.10.25,72.51,,
Water_R1_4_15mM_D0_D21,Water,R0,4,15mM,D0,D21,0,21,21,10.10.25,71.652,,
Water_R1_5_15mM_D0_D21,Water,R0,5,15mM,D0,D21,0,21,21,10.10.25,75.822,,
Water_R1_6_15mM_D0_D21,Water,R0,6,15mM,D0,D21,0,21,21,10.10.25,81.383,,
Water_R1_7_15mM_D0_D21,Water,R0,7,15mM,D0,D21,0,21,21,10.10.25,67.049,,
Water_R1_8_15mM_D0_D21,Water,R0,8,15mM,D0,D21,0,21,21,10.10.25,79.671,,
Water_R1_9_15mM_D0_D21,Water,R0,9,15mM,D0,D21,0,21,21,10.10.25,93.551,,
Water_R1_10_15mM_D0_D21,Water,R0,10,15mM,D0,D21,0,21,21,10.10.25,93.538,,
