locus_name	CAZYName
gene_7288	Vps54-likeprotein-domaincontainingprotein
gene_7295	HCO3-transporterfamily-domaincontainingprotein
gene_7304	topoisomerase1-associatedfactor1
gene_7310	hypotheticalprotein
gene_7336	acetylornithineaminotransferase
gene_7343	alpha-L-rhamnosidase
gene_7366	fungal-specifictranscriptionfactordomain-containingprotein
gene_7409	hypotheticalprotein
gene_7415	dihydroxy-aciddehydratase
gene_7456	Ankyrinrepeat-containingdomainprotein
gene_7481	UDP-glucosyltransferasefamilyprotein
gene_7487	Tannase/feruloylesterase
gene_7503	amidase
gene_7505	Fungalspecifictranscriptionfactordomain-domaincontainingprotein
gene_7507	putativeallantoinpermease
gene_7516	phenylacetonemonooxygenase
gene_7550	Hsp90protein-domaincontainingprotein
gene_2657	N-acetyltransferaseats1
gene_7605	hypotheticalprotein
gene_7611	importinsubunitbeta-2
gene_7616	hypotheticalprotein
gene_7624	DUF618domain-containingprotein
gene_7627	Sec39domain-containingprotein
gene_7644	Proteinofunknownfunction(DUF2414)-domaincontainingprotein
gene_2664	Proteinofunknownfunction(DUF3129)-domaincontainingprotein
gene_2665	KinetochorecomplexSim4subunitFta1-domaincontainingprotein
gene_7738	serine/threonine-proteinphosphatase2bcatalyticsubunit
gene_7749	Spt4/RpoE2zincfinger-domaincontainingprotein
gene_7764	hypotheticalprotein
gene_7772	lysophospholipase
gene_7801	Spc97/Spc98familyprotein
gene_7831	MIF4Glike-domaincontainingprotein
gene_7841	vacuolaraminoacidtransporter3
gene_7847	MFS1familyprotein
gene_7898	hypotheticalprotein
gene_7956	hypotheticalprotein
gene_7960	cellobiosedehydrogenase
gene_7974	FADdependentoxidoreductase
gene_7979	Glycosidehydrolasesuperfamily
gene_7983	Glycosidehydrolasesuperfamily
gene_8026	Alpha/Betahydrolasefold
gene_8081	high-affinitynicotinicacidtransporter
gene_8097	1%2C3-beta-glucanosyltransferasegel4
gene_8147	histonedeacetylaseRPD3
gene_2669	phospholipaseDp1
gene_8171	Alpha/Betahydrolasefold
gene_8173	Majorfacilitatorsuperfamilydomain-containingprotein
gene_8178	Proteinofunknownfunction(DUF1688)-domaincontainingprotein
gene_8189	hypotheticalprotein
gene_8195	6-hydroxy-D-nicotineoxidase
gene_8238	peptidemethioninesulfoxidereductasemsrB/msrA
gene_8240	DNA-directedRNApolymeraseIIIsubunitRPC6
gene_8255	pyoverdine/dityrosinebiosynthesisprotein
gene_8256	LysMdomain-containingprotein
gene_8262	high-affinitynicotinicacidtransporter-likeprotein
gene_8292	family18glycosylhydrolase
gene_8295	phospholipase
gene_8296	hypotheticalprotein
gene_8333	phospholipase
gene_8340	P-loopcontainingnucleosidetriphosphatehydrolaseprotein
gene_8354	hypotheticalprotein
gene_2671	hypotheticalprotein
gene_8371	HDdomain-domaincontainingprotein
gene_8377	SUR7protein
gene_8381	ferricreductasetransmembranecomponent3
gene_8417	hypotheticalprotein
gene_8471	N-terminalacetyltransferaseAcomplexsubunitnat1
gene_2673	hypotheticalprotein
gene_8501	hypotheticalprotein
gene_8526	vacuolarproteinsorting-associatedprotein1
gene_8534	putativemetallo-beta-lactamasedomainprotein
gene_8540	ubiquitincarboxyl-terminalhydrolase
gene_8544	WD40-repeat-containingdomainprotein
gene_8558	RNApolymerase-associatedproteinRTF1
gene_8595	Endoplasmicreticulumvesicletransporter-domaincontainingprotein
gene_8687	1%2C3-beta-glucanosyltransferasegel1
gene_8690	hypotheticalprotein
gene_8703	Aldehyde/histidinoldehydrogenase
gene_8735	kinesinheavychain
gene_8790	H/ACAribonucleoproteincomplexsubunit2
gene_8799	peroxisomal-coenzymeAsynthetase
gene_8858	pyridoxal-phosphatedependentenzyme
gene_8944	Thioredoxin-likefold
gene_8948	TBCdomain-containingprotein
gene_9019	hypotheticalprotein
gene_2692	C6zincfingerdomain-containingprotein
gene_9072	phosphatidylinositol3
gene_9212	isoleucyl-tRNAsynthetase
gene_9264	DUF803domain-containingprotein
gene_9276	majorfacilitatorsuperfamilytransporter
gene_9290	serine/threonine-proteinkinasesid2
gene_9308	L-Aspartase-likeprotein
gene_9312	DNApolymeraseepsilonsubunitB
gene_9344	transmembraneproteinPFT27
gene_9406	hypotheticalprotein
gene_9409	Autophagocytosisassociatedprotein%28Atg3%29%2CN-terminaldomain-domaincontainingprotein
gene_9483	antiviralhelicaseSKI2
gene_9484	transketolase
gene_9486	pre-mRNA-splicingfactorslt-11
gene_9534	Majorfacilitatorsuperfamilydomain-containingprotein
gene_9542	GTPcyclohydrolase-2
gene_9561	Asp/Glu/hydantoinracemase
gene_9575	RibosomematurationproteinSBDS
gene_9588	peroxidase
gene_9650	FKBP-typepeptidyl-prolylcis-transisomerase
gene_9655	WDrepeatdomain-containingprotein
gene_2697	Fattyacidhydroxylasesuperfamily-domaincontainingprotein
gene_9712	CAAXprenylprotease
gene_9719	methionyl-tRNAsynthetase
gene_2699	thymocytenuclearprotein
gene_9778	phenolpthiocerolsynthesispolyketidesynthaseppsA
gene_9798	high-affinitymethioninepermease
gene_9820	WDdomain-containingprotein
gene_9861	hypotheticalprotein
gene_9880	WLMdomain-containingprotein
gene_9887	GRASP55/65familyprotein
gene_9922	serine/threonine-proteinphosphatase2Aactivator2
gene_9930	LIMdomain-containingprotein
gene_9949	proteintransportersec-13
gene_2702	glycosyltransferasesugar-bindingregioncontainingDXDdomain-containingprotein
gene_9955	celldifferentiationproteinrcd1
gene_2703	short-chain-fatty-acid-CoAligase
gene_9984	putativehydroxymethylglutaryl-coasynthase
gene_9999	spermine/spermidinesynthasefamilyprotein
gene_10014	DHHCzincfingerprotein
gene_10066	citratelyasesubunitbeta
gene_10086	hypotheticalprotein
gene_2708	glucan1%2C3-beta-glucosidase
gene_10106	hypotheticalprotein
gene_10107	CytochromeP450
gene_10128	beta-1%2C6-galactanase
gene_10156	expressedprotein
gene_10162	putativeMFStransporter
gene_10206	arseniteresistanceproteinarsB
gene_10257	hypotheticalprotein
gene_10263	Amidohydrolasefamily-domaincontainingprotein
gene_10281	1-phosphatidylinositolphosphodiesterase
gene_10329	hypotheticalprotein
gene_10358	Uncharacterizedproteinconservedinbacteria(DUF2264)-domaincontainingprotein
gene_10370	mannitol-1-phosphate5-dehydrogenase
gene_10405	exopolyphosphatase
gene_10413	peptidasefamilyM3
gene_10419	CytochromeP450
gene_2712	DASHcomplexsubunitSpc19
gene_10456	hypotheticalprotein
gene_10475	T-complexprotein1subunitalpha
gene_10511	8-amino-7-oxononanoatesynthase
gene_10518	cornichonprotein
gene_10563	hypotheticalprotein
gene_10569	nucleolarcomplexprotein
gene_10589	PDZdomain-containingprotein
gene_10606	DomainofunknownfunctionDUF221-domaincontainingprotein
gene_10625	cellulose-bindingprotein
gene_10705	hypotheticalprotein
gene_231	Generalsubstratetransporter
gene_10767	xylosidase:arabinofuranosidase
gene_10796	Alg9-likemannosyltransferasefamily-domaincontainingprotein
gene_10805	DNA-directedRNApolymerase
gene_2714	nucleardistributionprotein
gene_10807	SNF2familydomain-containingprotein
gene_10821	SNF2familydomain-containingprotein
gene_10827	MAS20proteinimportreceptor
gene_10833	Aldehyde/histidinoldehydrogenase
gene_10844	hypotheticalprotein
gene_10856	Majorfacilitatorsuperfamilydomain-containingprotein
gene_10882	majorfacilitatorsuperfamilytransporter
gene_10884	hypotheticalprotein
gene_10887	CoA-transferasefamilyIIIdomain-containingprotein
gene_10928	phospholipaseDactivesite-containingprotein
gene_10955	nuclearsegregationprotein
gene_11042	hypotheticalprotein
gene_11045	short-chaindehydrogenase
gene_11048	flavin-containingmonooxygenase
gene_11067	Restrictionoftelomerecappingprotein5
gene_11089	homoisocitratedehydrogenase
gene_11188	26Sproteasomeregulatorysubunitrpn2
gene_11190	2-isopropylmalatesynthase
gene_11266	eukaryotictranslationinitiationfactor3135kDasubunit
gene_11290	WDrepeat-containingprotein
gene_11291	mitochondrialoxaloacetatetransporter
gene_11301	DNApolymerase
gene_11303	intron-bindingproteinaquarius
gene_11356	Armadillo-typefold
gene_11392	aldehydedehydrogenase
gene_2719	expressedprotein
gene_11513	polyadenylationfactorsubunit2
gene_11580	stress-activatedmapkinase-interactingprotein
gene_11586	vesicularintegral-membraneproteinVIP36
gene_2723	hypotheticalprotein
gene_2724	auxineffluxcarriersuperfamily
gene_11716	INT1protein
gene_11749	Sulfatetransporterfamily-domaincontainingprotein
gene_11768	hypotheticalprotein
gene_11779	hypotheticalprotein
gene_11788	majorfacilitatorsuperfamilytransporter
gene_11807	ATP-dependentRNAhelicaseSUV3
gene_11820	Sec1familyprotein
gene_11831	NUDIXhydrolasedomain-likeprotein
gene_2726	proteinkinasewis1
gene_11851	enterobactinsynthetasecomponentF
gene_11872	Spc97/Spc98familyprotein
gene_11887	ATPase
gene_11935	Pyridoxalphosphate-dependenttransferase
gene_11940	SprT-likefamily-domaincontainingprotein
gene_11973	4-aminobutyrateaminotransferase
gene_11999	anaphase-promotingcomplexcomponentCut20/Apc4
gene_12006	midasin
gene_12007	RibosomalproteinL7/L12%2CC-terminal/adaptorproteinClpS-likeprotein
gene_12009	histoneacetyltransferasetypeBcatalyticsubunit
gene_12043	glutathionesynthetase
gene_12063	putativeTPA:FADdependentoxidoreductase
gene_2730	PCIdomain-domaincontainingprotein
gene_12073	condensinsubunitCnd3
gene_12107	ExocystcomplexsubunitSec15-like-domaincontainingprotein
gene_2732	SmallGTPasesuperfamily
gene_12246	trehalose-phosphatase
gene_12274	DNArepairhelicase
gene_12278	endoalpha-1%2C4polygalactosaminidaseprecusor
gene_12334	repressiblealkalinephosphatase
gene_12339	MajorFacilitatorSuperfamily-domaincontainingprotein
gene_12396	thioredoxin
gene_12403	DNAligase
gene_12426	sulfatase
gene_2738	hypotheticalprotein
gene_12437	mitochondrialimportinnermembranetranslocasesubunitTIM23
gene_12566	NucleoporinsubcomplexproteinbindingtoPom34-domaincontainingprotein
gene_12612	tRNApseudouridinesynthaseD
gene_12614	P-loopcontainingnucleosidetriphosphatehydrolaseprotein
gene_12677	importinsubunitbeta-3
gene_12686	MCM2/3/5family-domaincontainingprotein
gene_12687	permeaseofthemajorfacilitatorsuperfamily
gene_2740	mitochondrial2-methylisocitratelyase
gene_12709	integralmembraneprotein
gene_12744	majorfacilitatorsuperfamilytransporter
gene_233	sulphydryloxidase
gene_12797	GMCoxidoreductase
gene_12888	GPItransamidasecomponentGPI16
gene_12900	CRAL-TRIOdomain-containingprotein
gene_12922	glutamate-1-semialdehyde2%2C1-aminomutase
gene_13007	Majorfacilitatorsuperfamilydomain-containingprotein
gene_13016	pantothenatetransporterliz1
gene_13096	MFStransporter
gene_13142	alpha-xylosidase
gene_13143	Generalsubstratetransporter
gene_13149	frataxin
gene_13154	Mitochondrialcarrierdomain-containingprotein
gene_13158	TrimericLpxA-likeprotein
gene_13163	glucose/galactosetransporter
gene_13235	majorfacilitatorsuperfamilytransporter
gene_13240	P-loopcontainingnucleosidetriphosphatehydrolaseprotein
gene_2745	celldivisioncontrolprotein11
gene_13278	leucine-richrepeat-containingprotein
gene_13285	Ferritin-likedomain-domaincontainingprotein
gene_13323	SDA1-domaincontainingprotein
gene_13332	pathway-specificnitrogenregulator
gene_13495	actin-2
gene_13550	translationmachinery-associatedprotein
gene_13578	RuvB-likehelicase2
gene_13613	alpha-solubleNSFattachmentprotein
gene_13638	vacuolarATPsynthasesubunitB
gene_13724	hypotheticalprotein
gene_2753	short-chaindehydrogenase
gene_2755	siderochrome-irontransporterMirB
gene_2769	nucleoporinnup44
gene_2777	ADP-ribosepyrophosphatase
gene_2778	DHS-likeNAD/FAD-bindingdomain-containingprotein
gene_2785	expressedprotein
gene_2795	pre-mRNA-splicingfactor38A
gene_2	glutaminase
gene_5	Permeaseforcytosine/purines%2Curacil%2Cthiamine%2Callantoin-domaincontainingprotein
gene_6	amidohydrolasefamilyprotein
gene_8	expressedprotein
gene_20	phenazinebiosynthesisprotein
gene_25	majorfacilitatorsuperfamilytransporter
gene_27	hypotheticalprotein
gene_36	CytochromeP450
gene_37	expressedprotein
gene_41	palmitoyltransferaseAKR1
gene_61	Domainofunknownfunction(DUF814)-domaincontainingprotein
gene_63	catalase-1
gene_2799	Na+/H+antiporter
gene_65	hypotheticalprotein
gene_66	beta-lactamase
gene_69	Autophagy-relatedprotein17
gene_70	Plasma-membranecholinetransporter-domaincontainingprotein
gene_71	riboflavinkinase
gene_73	expressedprotein
gene_74	tRNApseudouridinesynthase
gene_75	hypotheticalprotein
gene_80	expressedprotein
gene_82	aldo-ketoreductasefamily1memberE1
gene_87	NADP-dependentoxidoreductasedomain-containingprotein
gene_89	expressedprotein
gene_95	beta-glucosidase
gene_97	Mannose-6-phosphatereceptorbindingdomain-containingprotein
gene_102	beta-TrCP
gene_105	Acyl-CoAdehydrogenase/oxidase%2CN-terminalandmiddledomain-containingprotein
gene_106	hypotheticalprotein
gene_119	expressedprotein
gene_127	ProbableXaa-ProaminopeptidaseVDBG_02538
gene_132	peptidyl-prolylcis-transisomerasessp-1
gene_237	hypotheticalprotein
gene_133	DNA-directedRNApolymeraseIIsubunitRPB9
gene_134	ribosomalproteinL14
gene_137	hypotheticalprotein
gene_138	hypotheticalprotein
gene_146	expressedprotein
gene_153	BolAprotein
gene_154	lipase
gene_159	NUDEprotein%2CC-terminalconservedregion-domaincontainingprotein
gene_166	putativecalcineurin-likephosphoesterase
gene_172	hypotheticalprotein
gene_176	expressedprotein
gene_183	CytochromeP450
gene_185	hypotheticalprotein
gene_190	expressedprotein
gene_193	putativealpha-xylosidase
gene_196	S-adenosyl-L-methionine-dependentmethyltransferase
gene_197	S-adenosyl-L-methionine-dependentmethyltransferase
gene_198	fungal-specifictranscriptionfactordomain-containingprotein
gene_199	high-affinitynicotinicacidtransporter
gene_212	3-ketoacyl-CoAthiolase
gene_213	hypotheticalprotein
gene_216	hypotheticalprotein
gene_221	hypotheticalprotein
gene_226	metalloprotease
gene_227	laccase2
gene_240	hypotheticalprotein
gene_241	Proteinofunknownfunction(DUF3659)-domaincontainingprotein
gene_245	hypotheticalprotein
gene_246	hypotheticalprotein
gene_259	putativeSAMdependentmethyltransferase
gene_260	cytochromeP450
gene_266	expressedprotein
gene_273	NAD-specificglutamatedehydrogenase
gene_277	expressedprotein
gene_278	expressedprotein
gene_279	expressedprotein
gene_284	HotDogdomain-containingprotein
gene_289	expressedprotein
gene_290	transcriptionalactivatorARO80
gene_295	adenosinedeaminase
gene_296	Mitochondrialoutermembranetranslocasecomplex%2CsubunitTom22
gene_305	expressedprotein
gene_306	Thioredoxin-likefold
gene_313	betainealdehydedehydrogenase
gene_314	expressedprotein
gene_318	RanBP1domain-domaincontainingprotein
gene_322	hypotheticalprotein
gene_324	S-adenosyl-L-methionine-dependentmethyltransferase
gene_325	hypotheticalprotein
gene_326	hypotheticalprotein
gene_329	expressedprotein
gene_350	glutamyl-tRNAamidotransferasesubunitA
gene_351	expressedprotein
gene_358	peroxysomalcitratesynthase
gene_367	expressedprotein
gene_368	expressedprotein
gene_370	hypotheticalprotein
gene_374	expressedprotein
gene_389	Uncharacterizedalpha/betahydrolasedomain(DUF2235)-domaincontainingprotein
gene_393	NAD-dependent15-hydroxyprostaglandindehydrogenase
gene_395	expressedprotein
gene_398	expressedprotein
gene_403	ADP-ribosylationfactorfamilyprotein
gene_406	CHATdomain-containingprotein
gene_412	ADP-ribosylationfactor4
gene_413	expressedprotein
gene_414	expressedprotein
gene_420	acyl-CoAligase
gene_424	hypotheticalprotein
gene_427	ATP-dependentRNAhelicaseDRS1
gene_428	expressedprotein
gene_433	Glyoxalase-likedomain-domaincontainingprotein
gene_438	expressedprotein
gene_443	hypotheticalprotein
gene_448	hypotheticalprotein
gene_449	hypotheticalprotein
gene_467	copperamineoxidase
gene_472	benzoate4-monooxygenase
gene_473	haloalkanoicaciddehalogenase
gene_481	NADPHdehydrogenase
gene_493	streptomycinbiosynthesisproteinStrI
gene_494	oligoribonuclease
gene_500	Fungalspecifictranscriptionfactordomain-domaincontainingprotein
gene_501	Alpha/Betahydrolasefold
gene_507	CentromereproteinH(CENP-H)-domaincontainingprotein
gene_514	hypotheticalprotein
gene_518	Domainofunknownfunction(DUF3328)-domaincontainingprotein
gene_520	expressedprotein
gene_529	thiosulfatesulfurtransferase
gene_530	Anaphase-promotingcomplexsubunit11RING-H2finger-domaincontainingprotein
gene_531	expressedprotein
gene_537	Heterokaryonincompatibilityprotein(HET)-domaincontainingprotein
gene_542	hypotheticalprotein
gene_545	Mpv17/PMP22familyprotein
gene_551	expressedprotein
gene_555	alcoholdehydrogenase
gene_556	hypotheticalprotein
gene_559	hypotheticalprotein
gene_560	expressedprotein
gene_561	memo-likeprotein
gene_563	RNApolymeraseIItranscriptionfactorBsubunit3
gene_564	nuclearmovementproteinnudC
gene_565	Prefoldinsubunit-domaincontainingprotein
gene_569	expressedprotein
gene_574	Fungalfamilyofunknownfunction(DUF1776)-domaincontainingprotein
gene_580	thioredoxinreductase
gene_581	methyltransferase
gene_582	amidase
gene_583	phospho-2-dehydro-3-deoxyheptonatealdolase
gene_587	expressedprotein
gene_588	hypotheticalprotein
gene_589	Lysophospholipasecatalyticdomain-domaincontainingprotein
gene_592	expressedprotein
gene_599	F-boxdomain-containingprotein
gene_600	CAS1domain-containingprotein
gene_602	DHHCzincfingerdomain-containingprotein
gene_605	Rap1-interactingfactor1Nterminal-domaincontainingprotein
gene_613	expressedprotein
gene_620	hypotheticalprotein
gene_621	hypotheticalprotein
gene_624	CybS-domaincontainingprotein
gene_626	histoneacetyltransferasesubunit3
gene_629	hypotheticalprotein
gene_632	expressedprotein
gene_638	hypotheticalprotein
gene_640	transcriptioninitiationfactorTFIIDsubunit1
gene_644	PIG-P-domaincontainingprotein
gene_2805	solutecarrierfamily35memberF1
gene_648	pairedamphipathichelixproteinSin3b
gene_649	acetyl-CoAacetyltransferase
gene_651	FRG1-likefamilyprotein
gene_654	Thioredoxin-likefold
gene_663	Extracellularmutantprotein11-domaincontainingprotein
gene_671	glutathioneS-transferaseGst3
gene_2803	expressedprotein
gene_2802	expressedprotein
gene_683	eukaryotictranslationinitiationfactor3subunitG
gene_684	peptidasefamilyM20/M25/M40protein
gene_690	coxItranslationproteinCYA5
gene_692	hypotheticalprotein
gene_2806	hypotheticalprotein
gene_698	plantbasicsecretoryprotein
