locus_id	protein_id	arath_lfc	arath_padj	barley_lfc	barley_padj	mtom_lfc	mtom_padj	arath_sig	mtom_sig	barley_sig	arath_induced	mtom_induced	barley_induced	induced_all	induced_arath	induced_arath.mtom	induced_mtom	induced_barley	induced_arath.barley	induced_mtom.barley	description	kogid	kogdefline	kogClass	kogGroup	gotermId	goName	gotermType	goAcc	ecNum	definition	catalyticActivity	cofactors	associatedDiseases	pathway	pathway_class	pathway_type	iprId	iprDesc	domainDb	domainId	domainDesc	numHits	domainStarts	domainEnds	score	CAZYName	CAZYbitscore	CAZYSubstrate	CAZYEnzymes	CAZYEC	SignalPepProb	Effector	MEROPS_description	MEROPS_unit	clusters
gene_12248	246971	3.428193363	0.016240039	0.715956755	NA	2.563558865	0.056291894	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	alpha-galactosidase	KOG2366	Alpha-D-galactosidase (melibiase)	Carbohydrate transport and metabolism 	METABOLISM	2933	"hydrolase activity, hydrolyzing O-glycosyl compounds"	molecular_function	GO:0004553	3.2.1.22	Alpha-galactosidase.	Melibiose + H(2)O = galactose + glucose.	Magnesium; NAD.	Diffuse angiokeratoma (Fabry disease); MIM:301500.	Galactose metabolism	Carbohydrate Metabolism	METABOLIC	IPR000111	"Glycoside hydrolase, clan GH-D"	HMMPfam	PF02065	Melibiase	1	"77,"	"167,"	1.60E-16	GH27	521.82	raffinose;alpha-galactan;host glycan;arabinogalactan protein;starch	galactan:galactan galactosyltransferase;alpha-galactosidase;alpha-N-acetylgalactosaminidase;beta-L-arabinopyranosidase;isomalto-dextranase	2.4.1.-;3.2.1.22;3.2.1.49;3.2.1.88;3.2.1.94	NA	NA	NA	NA	4
gene_12271	246994	0.709973364	0.312673102	0.430181009	NA	-0.078307195	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	condensin	KOG0414	"Chromosome condensation complex Condensin, subunit D2"	Chromatin structure and dynamics 	INFORMATION STORAGE AND PROCESSING	3708	binding	molecular_function	GO:0005488	NA	NA	NA	NA	NA	NA	NA	NA	\N	\N	HMMPfam	PF12717	non-SMC mitotic condensation complex subunit 1	1	"1002,"	"1165,"	3.40E-51	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_12317	247036	0.151314153	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Majorfacilitatorsuperfamilydomain-containingprotein	KOG0255	Synaptic vesicle transporter SVOP and related transporters (major facilitator superfamily)	General function prediction only 	POORLY CHARACTERIZED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR011701	Major facilitator superfamily	HMMPfam	PF07690	Major Facilitator Superfamily	1	"71,"	"455,"	7.00E-43	GH27	380.2	raffinose;alpha-galactan;host glycan;arabinogalactan protein;starch	galactan:galactan galactosyltransferase;alpha-galactosidase;alpha-N-acetylgalactosaminidase;beta-L-arabinopyranosidase;isomalto-dextranase	2.4.1.-;3.2.1.22;3.2.1.49;3.2.1.88;3.2.1.94	NA	NA	NA	NA	4
gene_12434	247127	0.643520829	0.39979833	0.148407787	NA	-0.189235488	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NucleoporinNup186/Nup192/Nup205	KOG1835	Uncharacterized conserved protein	Function unknown 	POORLY CHARACTERIZED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR021827	Nucleoporin Nup186/Nup192/Nup205	HMMPfam	PF11894	Protein of unknown function (DUF3414)	1	"37,"	"1612,"	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_12464	247160	-2.74394255	2.84E-06	-1.462026848	0.019409476	-1.163736774	0.114297553	TRUE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	traffickingproteinparticlecomplexsubunit2	KOG3487	TRAPP 20 K subunit	"Intracellular trafficking, secretion, and vesicular transport "	CELLULAR PROCESSES AND SIGNALING	3827	intracellular	cellular_component	GO:0005622	NA	NA	NA	NA	NA	NA	NA	NA	IPR006722	Sedlin	HMMPfam	PF04628	"Sedlin, N-terminal conserved region"	1	"7,"	"160,"	8.10E-42	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_12509	247212	1.250320066	0.14627364	0.457395161	0.570045608	0.121414076	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Spo76protein	KOG1525	"Sister chromatid cohesion complex Cohesin, subunit PDS5"	"Cell cycle control, cell division, chromosome partitioning "	METABOLISM	3708	binding	molecular_function	GO:0005488	NA	NA	NA	NA	NA	NA	NA	NA	IPR016024	Armadillo-type fold	SUPERFAMILY	SSF48371	\N	5	"112,346,446,748,983,"	"236,404,580,883,1099,"	"2.27E-27,2.27E-27,2.27E-27,2.27E-27,2.27E-27"	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_12510	247214	3.181444049	0.021248023	1.12531542	0.119407202	2.224873989	0.068818193	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	D-xylulosekinase	KOG2531	Sugar (pentulose and hexulose) kinases	Carbohydrate transport and metabolism 	METABOLISM	3214	xylulokinase activity	molecular_function	GO:0004856	2.7.1.17	Xylulokinase.	ATP + D-xylulose = ADP + D-xylulose 5-phosphate.	\N	\N	Pentose and glucuronate interconversions	Carbohydrate Metabolism	METABOLIC	IPR018484	"Carbohydrate kinase, FGGY, N-terminal"	HMMPfam	PF00370	"FGGY family of carbohydrate kinases, N-terminal domain"	1	"135,"	"292,"	2.20E-13	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_12526	247236	0.313151769	NA	0.181375223	NA	-0.093767117	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Aminoacid/polyaminetransporterI	KOG1289	Amino acid transporters	Amino acid transport and metabolism 	METABOLISM	4977	amino acid transport	biological_process	GO:0006865	NA	NA	NA	NA	NA	NA	NA	NA	IPR002293	Amino acid/polyamine transporter I	HMMPfam	PF13520	Amino acid permease	1	"66,"	"510,"	3.80E-55	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_12584	247309	1.690039007	0.001603448	0.435490707	0.584077851	0.413269349	0.63361622	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	serinecarboxypeptidase	KOG1282	Serine carboxypeptidases (lysosomal cathepsin A)	Amino acid transport and metabolism 	METABOLISM	2623	serine carboxypeptidase activity	molecular_function	GO:0004185	3.4.16.5	Carboxypeptidase C.	Release of a C-terminal amino acid with a broad specificity.	\N	\N	\N	\N	\N	IPR001563	"Peptidase S10, serine carboxypeptidase"	HMMPfam	PF00450	Serine carboxypeptidase	1	"137,"	"540,"	1.20E-129	NA	NA	NA	NA	NA	0.99	Non-effector	carboxypeptidase Y	peptidase unit: 130-541	4
gene_12585	247312	-0.434831859	0.562629715	-0.699793876	0.433637013	-0.123833056	0.907046399	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	cleavageandpolyadenylationspecificityfactorsubunit5	KOG1689	mRNA cleavage factor I subunit	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR016706	Cleavage/polyadenylation specificity factor subunit 5	HMMPfam	PF13869	Nucleotide hydrolase	1	"28,"	"219,"	6.90E-81	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_12691	247416	0.70575639	NA	0.447272226	NA	0.422279786	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR013026	Tetratricopeptide repeat-containing domain	ProSiteProfiles	PS50293	TPR repeat region circular profile.	1	"333,"	"447,"	9.934	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_12825	247531	-0.974121669	0.05379707	-1.322403838	0.03860278	-1.45697798	0.020141164	FALSE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	dolichol-phosphatemannosyltransferase	KOG2978	Dolichol-phosphate mannosyltransferase	General function prediction only 	POORLY CHARACTERIZED	2958	dolichyl-phosphate beta-D-mannosyltransferase activity	molecular_function	GO:0004582	2.4.1.83	Dolichyl-phosphate beta-D-mannosyltransferase.	GDP-mannose + dolichyl phosphate = GDP + dolichyl D-mannosyl phosphate.	\N	\N	N-Glycans biosynthesis	Metabolism of Complex Carbohydrates	METABOLIC	IPR001173	Glycosyltransferase 2-like	HMMPfam	PF00535	Glycosyl transferase family 2	1	"13,"	"182,"	8.60E-33	GT2	445.51	NA	NA	NA	NA	NA	NA	NA	4
gene_12841	247541	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	retrograderegulationprotein2	KOG2533	Permease of the major facilitator superfamily	Carbohydrate transport and metabolism 	METABOLISM	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR011701	Major facilitator superfamily	HMMPfam	PF07690	Major Facilitator Superfamily	1	"60,"	"432,"	2.00E-37	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_12854	247552	-0.282659528	0.705592957	-0.238075112	0.8060329	-0.078934885	0.938969114	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	HECT-domain-containingprotein	KOG0941	E3 ubiquitin protein ligase	"Posttranslational modification, protein turnover, chaperones "	CELLULAR PROCESSES AND SIGNALING	3200	ubiquitin-protein ligase activity	molecular_function	GO:0004842	NA	NA	NA	NA	NA	NA	NA	NA	IPR000569	HECT	HMMPfam	PF00632	HECT-domain (ubiquitin-transferase)	1	"981,"	"1300,"	1.40E-68	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_12887	247586	-2.281625735	8.23E-05	-2.736678776	0.001523218	-2.507217443	0.016378736	TRUE	TRUE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	LUC7protein	KOG0796	Spliceosome subunit	RNA processing and modification  	INFORMATION STORAGE AND PROCESSING	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR004882	Luc7-related	HMMPfam	PF03194	LUC7 N_terminus	1	"3,"	"233,"	5.50E-71	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_12899	247593	3.373066387	0.011861726	0.560316619	NA	0.203324408	NA	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	KOG1399	Flavin-containing monooxygenase	"Secondary metabolites biosynthesis, transport and catabolism "	METABOLISM	5830	metabolic process	biological_process	GO:0008152	NA	NA	NA	NA	NA	NA	NA	NA	IPR013094	Alpha/beta hydrolase fold-3	HMMPfam	PF07859	alpha/beta hydrolase fold	1	"131,"	"346,"	2.90E-27	NA	NA	NA	NA	NA	NA	NA	family S9 non-peptidase homologues	peptidase unit: 129-344	4
gene_12921	247618	1.122659573	0.181694021	1.163615108	0.196973764	0.614092219	0.459879141	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	niemann-pickC1protein	KOG1933	Cholesterol transport protein (Niemann-Pick C disease protein)	Lipid transport and metabolism 	METABOLISM	9321	integral to membrane	cellular_component	GO:0016021	NA	NA	NA	NA	NA	NA	NA	NA	IPR003392	Patched	HMMPfam	PF02460	Patched family	1	"1016,"	"1233,"	3.00E-25	CBM48	929.1	glycogen	"Modules of approx. 100 residues with glycogen-binding function, appended to GH13 modules. Also found in the beta subunit (glycogen-binding) of AMP-activated protein kinases (AMPK)"		0.998	Non-effector	NA	NA	4
gene_12963	247673	-1.322335846	0.103759911	-1.221259956	0.211600548	-0.714853943	0.451743483	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	DNArepairproteinRAD14	KOG4017	DNA excision repair protein XPA/XPAC/RAD14	"Replication, recombination and repair "	INFORMATION STORAGE AND PROCESSING	2182	damaged DNA binding	molecular_function	GO:0003684	NA	NA	NA	NA	NA	NA	NA	NA	IPR022656	XPA C- terminal	HMMPfam	PF05181	XPA protein C-terminus	1	"241,"	"292,"	2.40E-28	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_12984	247698	5.023499702	0.008812987	1.793383111	0.061680191	0.185723629	NA	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	KOG0134	NADH:flavin oxidoreductase/12-oxophytodienoate reductase	Energy production and conversion 	METABOLISM	7744	FMN binding	molecular_function	GO:0010181	1.6.99.1	NADPH dehydrogenase.	NADPH + acceptor = NADP(+) + reduced acceptor.	FMN or FAD.	\N	\N	\N	\N	IPR001155	"NADH:flavin oxidoreductase/NADH oxidase, N-terminal"	HMMPfam	PF00724	NADH:flavin oxidoreductase / NADH oxidase family	1	"15,"	"383,"	1.00E-78	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_13024	247731	NA	NA	NA	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Alpha/Betahydrolasefold	KOG4389	Acetylcholinesterase/Butyrylcholinesterase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING	3166	triacylglycerol lipase activity	molecular_function	GO:0004806	3.1.1.3	Triacylglycerol lipase.	Triacylglycerol + H(2)O = diacylglycerol + a fatty acid anion.	\N	Hepatic lipase deficiency; MIM:151670. Congenital lipase deficiency; MIM:246600. Wolman disease; MIM:278000.	Glycerolipid metabolism	Metabolism of Complex Lipids	METABOLIC	IPR002018	"Carboxylesterase, type B"	HMMPfam	PF00135	Carboxylesterase family	1	"46,"	"551,"	7.50E-88	NA	NA	NA	NA	NA	NA	NA	family S9 unassigned peptidases	peptidase unit: 115-505	4
gene_13053	247756	-0.489748465	0.506509185	0.521785034	0.547143587	-0.025436758	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Generalsubstratetransporter	KOG0254	Predicted transporter (major facilitator superfamily)	General function prediction only 	POORLY CHARACTERIZED	3642	sugar:hydrogen symporter activity	molecular_function	GO:0005351	NA	NA	NA	NA	NA	NA	NA	NA	IPR005828	General substrate transporter	HMMPfam	PF00083	Sugar (and other) transporter	1	"26,"	"480,"	3.10E-72	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_13073	247767	-1.413805146	0.020808812	-0.294881872	0.700764974	-0.38067331	0.66958388	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	NADH-cytochromeb-5reductase	KOG0534	NADH-cytochrome b-5 reductase	Energy production and conversion 	METABOLISM	4283	electron transport	biological_process	GO:0006118	1.6.2.2	Cytochrome-b5 reductase.	NADH + 2 ferricytochrome b5 = NAD(+) + 2 ferrocytochrome b5.	FAD.	"Methemoglobinemia enzymopathic forms I, II, III; MIM:250800."	\N	\N	\N	IPR001433	Oxidoreductase FAD/NAD(P)-binding	HMMPfam	PF00175	Oxidoreductase NAD-binding domain	1	"175,"	"284,"	1.70E-22	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_13136	247794	1.995257338	0.053780691	1.667939883	0.090469718	0.622818867	0.454099383	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	sulfatepermease	KOG0236	Sulfate/bicarbonate/oxalate exchanger SAT-1 and related transporters (SLC26 family)	Inorganic ion transport and metabolism 	METABOLISM	5940	secondary active sulfate transmembrane transporter activity	molecular_function	GO:0008271	NA	NA	NA	NA	NA	NA	NA	NA	IPR011547	Sulphate transporter	HMMPfam	PF00916	Sulfate transporter family	1	"184,"	"473,"	7.70E-79	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_13140	247795	0.212560835	0.793678558	1.988589878	0.010077486	1.303786234	0.14840594	FALSE	FALSE	TRUE	FALSE	FALSE	TRUE	FALSE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	Acyltransferase/acylhydrolase/lysophospholipase	KOG1325	Lysophospholipase	Lipid transport and metabolism 	METABOLISM	2994	phospholipase activity	molecular_function	GO:0004620	3.1.1.5	Lysophospholipase.	2-lysophosphatidylcholine + H(2)O = glycerophosphocholine + a fatty acid anion.	\N	\N	Phospholipid degradation	Metabolism of Complex Lipids	METABOLIC	IPR002642	"Lysophospholipase, catalytic domain"	HMMPfam	PF01735	Lysophospholipase catalytic domain	1	"95,"	"592,"	7.60E-78	NA	NA	NA	NA	NA	0.998	Non-effector	NA	NA	4
gene_13257	247872	-0.762634034	0.135374733	-0.124870061	0.867129309	-0.110718115	0.893529521	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hypotheticalprotein	KOG1444	Nucleotide-sugar transporter VRG4/SQV-7	Carbohydrate transport and metabolism 	METABOLISM	3633	nucleotide-sugar transmembrane transporter activity	molecular_function	GO:0005338	NA	NA	NA	NA	NA	NA	NA	NA	IPR013657	UAA transporter	HMMPfam	PF08449	UAA transporter family	1	"76,"	"371,"	8.80E-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_13276	247889	0.071051053	0.936244723	0.185847099	0.851383938	-0.225369552	0.792768031	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	peptidasefamilyM28	KOG2195	Transferrin receptor and related proteins containing the protease-associated (PA) domain	"Posttranslational modification, protein turnover, chaperones "	CELLULAR PROCESSES AND SIGNALING	4639	proteolysis	biological_process	GO:0006508	3.4.11.15	Lysyl aminopeptidase.	Release of N-terminal lysine.	Cobalt.	\N	\N	\N	\N	IPR003137	"Protease-associated domain, PA"	HMMPfam	PF02225	PA domain	1	"156,"	"241,"	2.00E-11	CBM12	172.5875	chitin	Modules of approx. 40-60 residues. The majority of these modules is found among chitinases where the function is chitin-binding. Distantly related to the CBM5 family.		0.999	Non-effector	aminopeptidase Y	peptidase unit: 194-480	4
gene_13277	247890	0.325489931	0.669124836	0.152352027	NA	0.255417022	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TBCdomain-containingprotein	KOG2058	Ypt/Rab GTPase activating protein	"Intracellular trafficking, secretion, and vesicular transport "	CELLULAR PROCESSES AND SIGNALING	3433	Rab GTPase activator activity	molecular_function	GO:0005097	NA	NA	NA	NA	NA	NA	NA	NA	IPR000195	Rab-GTPase-TBC domain	HMMPfam	PF00566	Rab-GTPase-TBC domain	1	"602,"	"808,"	4.10E-48	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_2542	24187	-0.106460539	0.901476925	-0.16667694	0.865357342	-0.433213269	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	2%2C4-dihydroxyhept-2-ene-1%2C7-dioicacidaldolase-likeprotein	NA	NA	NA	NA	4851	aromatic compound metabolic process	biological_process	GO:0006725	NA	NA	NA	NA	NA	NA	NA	NA	IPR005000	HpcH/HpaI aldolase/citrate lyase domain	HMMPfam	PF03328	HpcH/HpaI aldolase/citrate lyase family	1	"34,"	"223,"	3.30E-29	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_13342	247937	0.631939348	0.382526287	1.077026794	0.211182018	0.080160977	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	Aminoacid/polyaminetransporterI	KOG1289	Amino acid transporters	Amino acid transport and metabolism 	METABOLISM	4977	amino acid transport	biological_process	GO:0006865	NA	NA	NA	NA	NA	NA	NA	NA	IPR002293	Amino acid/polyamine transporter I	HMMPfam	PF13520	Amino acid permease	1	"51,"	"490,"	1.60E-36	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_2541	24189	0.241656314	0.735839249	0.01258788	NA	-0.136562124	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	2196	transcription factor activity	molecular_function	GO:0003700	6.1.1.15	Proline--tRNA ligase.	ATP + L-proline + tRNA(Pro) = AMP + diphosphate + L-prolyl-tRNA(Pro).	\N	\N	  Aminoacyl-tRNA biosynthesis	TRANSLATION	REGULATORY	IPR001138	Zn(2)-C6 fungal-type DNA-binding domain	HMMPfam	PF00172	Fungal Zn(2)-Cys(6) binuclear cluster domain	1	"51,"	"86,"	5.40E-09	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_13380	247975	-0.797932115	0.178818031	0.076462323	0.930065475	0.051898262	0.95486628	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	TRAF-typezincfingerprotein	KOG0297	TNF receptor-associated factor	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING	5939	zinc ion binding	molecular_function	GO:0008270	NA	NA	NA	NA	NA	NA	NA	NA	IPR018957	"Zinc finger, C3HC4 RING-type"	HMMPfam	PF00097	"Zinc finger, C3HC4 type (RING finger)"	1	"104,"	"139,"	6.10E-07	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_13490	248057	-0.096052805	0.90854113	-0.163191877	0.798786677	-0.041339701	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	gamma-glutamyltranspeptidase	KOG2410	Gamma-glutamyltransferase	Amino acid transport and metabolism 	METABOLISM	2306	gamma-glutamyltransferase activity	molecular_function	GO:0003840	NA	NA	NA	NA	NA	NA	NA	NA	IPR000101	Gamma-glutamyltranspeptidase	HMMPfam	PF01019	Gamma-glutamyltranspeptidase	1	"54,"	"563,"	1.90E-157	GT1	85.9	NA	NA	NA	1	Non-effector	gamma-glutamyltransferase	peptidase unit: 29-562	4
gene_13504	248073	0.893745974	0.185081102	0.699771809	0.388034091	0.721521111	0.397125791	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	RHD3/Sey1	KOG2203	GTP-binding protein	General function prediction only 	POORLY CHARACTERIZED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR008803	RHD3/Sey1	HMMPfam	PF05879	Root hair defective 3 GTP-binding protein (RHD3)	1	"56,"	"824,"	0	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_13518	248088	0.011509794	0.989730717	-0.052596905	0.956825922	-0.054081324	0.956676966	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	aldo-ketoreductasefamily1memberC4	KOG1577	Aldo/keto reductase family proteins	General function prediction only 	POORLY CHARACTERIZED	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR023210	NADP-dependent oxidoreductase domain	HMMPfam	PF00248	Aldo/keto reductase family	1	"40,"	"292,"	6.20E-42	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_13528	248098	0.396590292	0.567454233	0.0869469	0.932263765	0.11831068	0.911853861	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	phosphatase	KOG0700	Protein phosphatase 2C/pyruvate dehydrogenase (lipoamide) phosphatase	Signal transduction mechanisms 	CELLULAR PROCESSES AND SIGNALING	2290	catalytic activity	molecular_function	GO:0003824	3.1.3.43	[Pyruvate dehydrogenase (lipoamide)]-phosphatase.	[Pyruvate dehydrogenase (lipoamide)] phosphate + H(2)O = [pyruvate dehydrogenase (lipoamide)] + phosphate.	\N	\N	\N	\N	\N	IPR001932	Protein phosphatase 2C (PP2C)-like domain	HMMPfam	PF00481	Protein phosphatase 2C	1	"217,"	"474,"	4.00E-42	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_2547	24205	0.367056932	NA	0.197538509	NA	NA	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_2545	24207	0.827203807	0.199817574	0.358307502	NA	-0.054904704	NA	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	expressedprotein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	IPR020683	Ankyrin repeat-containing domain	ProSiteProfiles	PS50297	Ankyrin repeat region circular profile.	1	"290,"	"388,"	11.108	NA	NA	NA	NA	NA	0.951	Non-effector	NA	NA	4
gene_13621	248189	-0.679720893	0.197769456	-0.750575257	0.267295234	-0.111216353	0.901414364	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	vesicletransportv-SNAREproteinvti1	KOG1666	V-SNARE	"Intracellular trafficking, secretion, and vesicular transport "	CELLULAR PROCESSES AND SIGNALING	4994	intracellular protein transport	biological_process	GO:0006886	NA	NA	NA	NA	NA	NA	NA	NA	IPR007705	"Vesicle transport v-SNARE, N-terminal"	HMMPfam	PF05008	Vesicle transport v-SNARE protein N-terminus	1	"22,"	"98,"	4.50E-21	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
gene_13641	248214	-1.210100824	0.042728136	-1.479710671	0.061680191	-1.133844851	0.163115637	TRUE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	FALSE	hydroxymethylglutaryl-CoAlyase	KOG2368	Hydroxymethylglutaryl-CoA lyase	Energy production and conversion 	METABOLISM	2290	catalytic activity	molecular_function	GO:0003824	4.1.3.4	Hydroxymethylglutaryl-CoA lyase.	(S)-3-hydroxy-3-methylglutaryl-CoA = acetyl-CoA + acetoacetate.	\N	HMG-CoA lyase deficiency; MIM:246450.	"Valine, leucine and isoleucine degradation"	Amino Acid Metabolism	METABOLIC	IPR000891	Pyruvate carboxyltransferase	HMMPfam	PF00682	HMGL-like	1	"58,"	"332,"	4.00E-37	NA	NA	NA	NA	NA	NA	NA	NA	NA	4
