Rows,ID2,System,Plant,Experiment,Bio_rep,Tech_Rep,Microbes,Treatment,Element,Weight_length,Nb,Microbial_ID
512,Flowpots_Arabidopsis_thaliana_MiniSC_2_1_BFSC_M9_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,1,BFSC,Water,Shoot,145.9,5,MiniSC
513,Flowpots_Arabidopsis_thaliana_MiniSC_2_2_BFSC_M9_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,2,BFSC,Water,Shoot,103.3,4,MiniSC
514,Flowpots_Arabidopsis_thaliana_MiniSC_2_3_BFSC_M9_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,3,BFSC,Water,Shoot,122.3,5,MiniSC
515,Flowpots_Arabidopsis_thaliana_MiniSC_2_4_BFSC_M9_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,4,BFSC,Water,Shoot,93.4,5,MiniSC
516,Flowpots_Arabidopsis_thaliana_MiniSC_2_5_BFSC_M9_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,5,BFSC,Water,Shoot,105.4,4,MiniSC
517,Flowpots_Arabidopsis_thaliana_MiniSC_2_6_BFSC_M9_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,6,BFSC,Water,Shoot,74.5,4,MiniSC
518,Flowpots_Arabidopsis_thaliana_MiniSC_2_1_MF_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,1,MF,3OMG,Shoot,69.8,4,MiniSC
519,Flowpots_Arabidopsis_thaliana_MiniSC_2_2_MF_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,2,MF,3OMG,Shoot,113.6,5,MiniSC
520,Flowpots_Arabidopsis_thaliana_MiniSC_2_3_MF_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,3,MF,3OMG,Shoot,74.6,5,MiniSC
521,Flowpots_Arabidopsis_thaliana_MiniSC_2_4_MF_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,4,MF,3OMG,Shoot,60.6,4,MiniSC
522,Flowpots_Arabidopsis_thaliana_MiniSC_2_5_MF_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,5,MF,3OMG,Shoot,95.9,5,MiniSC
523,Flowpots_Arabidopsis_thaliana_MiniSC_2_6_MF_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,6,MF,3OMG,Shoot,86.1,5,MiniSC
524,Flowpots_Arabidopsis_thaliana_MiniSC_2_1_FSC_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,1,FSC,3OMG,Shoot,83.8,4,MiniSC
525,Flowpots_Arabidopsis_thaliana_MiniSC_2_2_FSC_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,2,FSC,3OMG,Shoot,129.9,5,MiniSC
526,Flowpots_Arabidopsis_thaliana_MiniSC_2_3_FSC_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,3,FSC,3OMG,Shoot,148.4,5,MiniSC
527,Flowpots_Arabidopsis_thaliana_MiniSC_2_4_FSC_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,4,FSC,3OMG,Shoot,110.1,5,MiniSC
528,Flowpots_Arabidopsis_thaliana_MiniSC_2_5_FSC_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,5,FSC,3OMG,Shoot,149,5,MiniSC
529,Flowpots_Arabidopsis_thaliana_MiniSC_2_6_FSC_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,6,FSC,3OMG,Shoot,113.8,5,MiniSC
530,Flowpots_Arabidopsis_thaliana_MiniSC_2_1_BSC_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,1,BSC,3OMG,Shoot,111.8,5,MiniSC
531,Flowpots_Arabidopsis_thaliana_MiniSC_2_2_BSC_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,2,BSC,3OMG,Shoot,104.9,5,MiniSC
532,Flowpots_Arabidopsis_thaliana_MiniSC_2_3_BSC_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,3,BSC,3OMG,Shoot,75.4,3,MiniSC
533,Flowpots_Arabidopsis_thaliana_MiniSC_2_4_BSC_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,4,BSC,3OMG,Shoot,149.7,5,MiniSC
534,Flowpots_Arabidopsis_thaliana_MiniSC_2_5_BSC_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,5,BSC,3OMG,Shoot,96.8,5,MiniSC
535,Flowpots_Arabidopsis_thaliana_MiniSC_2_6_BSC_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,6,BSC,3OMG,Shoot,106.3,5,MiniSC
536,Flowpots_Arabidopsis_thaliana_MiniSC_2_1_BFSC_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,1,BFSC,3OMG,Shoot,115,5,MiniSC
537,Flowpots_Arabidopsis_thaliana_MiniSC_2_2_BFSC_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,2,BFSC,3OMG,Shoot,103.3,5,MiniSC
538,Flowpots_Arabidopsis_thaliana_MiniSC_2_3_BFSC_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,3,BFSC,3OMG,Shoot,86.3,5,MiniSC
539,Flowpots_Arabidopsis_thaliana_MiniSC_2_4_BFSC_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,4,BFSC,3OMG,Shoot,104.5,5,MiniSC
540,Flowpots_Arabidopsis_thaliana_MiniSC_2_5_BFSC_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,5,BFSC,3OMG,Shoot,119.2,5,MiniSC
541,Flowpots_Arabidopsis_thaliana_MiniSC_2_6_BFSC_M9+3OMG_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,6,BFSC,3OMG,Shoot,83.2,3,MiniSC
542,Flowpots_Arabidopsis_thaliana_MiniSC_2_1_MF_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,1,MF,Glucose,Shoot,52.5,5,MiniSC
543,Flowpots_Arabidopsis_thaliana_MiniSC_2_2_MF_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,2,MF,Glucose,Shoot,98.6,5,MiniSC
544,Flowpots_Arabidopsis_thaliana_MiniSC_2_3_MF_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,3,MF,Glucose,Shoot,99.6,4,MiniSC
545,Flowpots_Arabidopsis_thaliana_MiniSC_2_4_MF_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,4,MF,Glucose,Shoot,91.2,5,MiniSC
546,Flowpots_Arabidopsis_thaliana_MiniSC_2_5_MF_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,5,MF,Glucose,Shoot,87.8,4,MiniSC
547,Flowpots_Arabidopsis_thaliana_MiniSC_2_6_MF_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,6,MF,Glucose,Shoot,107.1,5,MiniSC
548,Flowpots_Arabidopsis_thaliana_MiniSC_2_1_FSC_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,1,FSC,Glucose,Shoot,3.2,5,MiniSC
549,Flowpots_Arabidopsis_thaliana_MiniSC_2_2_FSC_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,2,FSC,Glucose,Shoot,20.3,5,MiniSC
550,Flowpots_Arabidopsis_thaliana_MiniSC_2_3_FSC_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,3,FSC,Glucose,Shoot,1.8,4,MiniSC
551,Flowpots_Arabidopsis_thaliana_MiniSC_2_4_FSC_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,4,FSC,Glucose,Shoot,1.6,5,MiniSC
552,Flowpots_Arabidopsis_thaliana_MiniSC_2_5_FSC_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,5,FSC,Glucose,Shoot,0.5,2,MiniSC
553,Flowpots_Arabidopsis_thaliana_MiniSC_2_6_FSC_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,6,FSC,Glucose,Shoot,2.9,5,MiniSC
554,Flowpots_Arabidopsis_thaliana_MiniSC_2_1_BSC_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,1,BSC,Glucose,Shoot,76.2,4,MiniSC
555,Flowpots_Arabidopsis_thaliana_MiniSC_2_2_BSC_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,2,BSC,Glucose,Shoot,109.8,5,MiniSC
556,Flowpots_Arabidopsis_thaliana_MiniSC_2_3_BSC_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,3,BSC,Glucose,Shoot,63.4,4,MiniSC
557,Flowpots_Arabidopsis_thaliana_MiniSC_2_4_BSC_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,4,BSC,Glucose,Shoot,69.9,5,MiniSC
558,Flowpots_Arabidopsis_thaliana_MiniSC_2_5_BSC_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,5,BSC,Glucose,Shoot,75.4,5,MiniSC
559,Flowpots_Arabidopsis_thaliana_MiniSC_2_6_BSC_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,6,BSC,Glucose,Shoot,84.1,5,MiniSC
560,Flowpots_Arabidopsis_thaliana_MiniSC_2_1_BFSC_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,1,BFSC,Glucose,Shoot,64,5,MiniSC
561,Flowpots_Arabidopsis_thaliana_MiniSC_2_2_BFSC_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,2,BFSC,Glucose,Shoot,36.3,5,MiniSC
562,Flowpots_Arabidopsis_thaliana_MiniSC_2_3_BFSC_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,3,BFSC,Glucose,Shoot,112.1,5,MiniSC
563,Flowpots_Arabidopsis_thaliana_MiniSC_2_4_BFSC_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,4,BFSC,Glucose,Shoot,29.1,5,MiniSC
564,Flowpots_Arabidopsis_thaliana_MiniSC_2_5_BFSC_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,5,BFSC,Glucose,Shoot,43.5,3,MiniSC
565,Flowpots_Arabidopsis_thaliana_MiniSC_2_6_BFSC_M9+Glucose_Shoot,Flowpots,Arabidopsis_thaliana,MiniSC,2,6,BFSC,Glucose,Shoot,37,5,MiniSC
566,MS_agar_Arabidopsis_thaliana_F_Path_1_1_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,1,MF,Water,Roots,15,1,Pathogens
567,MS_agar_Arabidopsis_thaliana_F_Path_1_2_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,2,MF,Water,Roots,15,1,Pathogens
568,MS_agar_Arabidopsis_thaliana_F_Path_1_3_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,3,MF,Water,Roots,19.013,1,Pathogens
569,MS_agar_Arabidopsis_thaliana_F_Path_1_4_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,4,MF,Water,Roots,12.993,1,Pathogens
570,MS_agar_Arabidopsis_thaliana_F_Path_1_5_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,5,MF,Water,Roots,16.518,1,Pathogens
571,MS_agar_Arabidopsis_thaliana_F_Path_1_6_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,6,MF,Water,Roots,6.962,1,Pathogens
572,MS_agar_Arabidopsis_thaliana_F_Path_1_7_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,7,MF,Water,Roots,15.885,1,Pathogens
573,MS_agar_Arabidopsis_thaliana_F_Path_1_8_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,8,MF,Water,Roots,3.798,1,Pathogens
574,MS_agar_Arabidopsis_thaliana_F_Path_1_9_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,9,MF,Water,Roots,14.292,1,Pathogens
575,MS_agar_Arabidopsis_thaliana_F_Path_1_10_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,10,MF,Water,Roots,6.87,1,Pathogens
576,MS_agar_Arabidopsis_thaliana_F_Path_1_11_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,11,MF,Water,Roots,14.586,1,Pathogens
577,MS_agar_Arabidopsis_thaliana_F_Path_1_12_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,12,MF,Water,Roots,17.095,1,Pathogens
578,MS_agar_Arabidopsis_thaliana_F_Path_1_13_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,13,MF,Water,Roots,6.016,1,Pathogens
579,MS_agar_Arabidopsis_thaliana_F_Path_1_14_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,14,MF,Water,Roots,11.615,1,Pathogens
580,MS_agar_Arabidopsis_thaliana_F_Path_1_15_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,15,MF,Water,Roots,13.56,1,Pathogens
581,MS_agar_Arabidopsis_thaliana_F_Path_1_16_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,16,MF,Water,Roots,14.512,1,Pathogens
582,MS_agar_Arabidopsis_thaliana_F_Path_1_17_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,17,MF,Water,Roots,12.803,1,Pathogens
583,MS_agar_Arabidopsis_thaliana_F_Path_1_18_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,18,MF,Water,Roots,13.028,1,Pathogens
584,MS_agar_Arabidopsis_thaliana_F_Path_1_19_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,19,MF,Water,Roots,13.857,1,Pathogens
585,MS_agar_Arabidopsis_thaliana_F_Path_1_20_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,20,MF,Water,Roots,5.694,1,Pathogens
586,MS_agar_Arabidopsis_thaliana_F_Path_1_21_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,21,MF,Water,Roots,18.846,1,Pathogens
587,MS_agar_Arabidopsis_thaliana_F_Path_1_22_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,22,MF,Water,Roots,11.625,1,Pathogens
588,MS_agar_Arabidopsis_thaliana_F_Path_1_23_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,23,MF,Water,Roots,14.395,1,Pathogens
589,MS_agar_Arabidopsis_thaliana_F_Path_1_24_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,24,MF,Water,Roots,7.801,1,Pathogens
590,MS_agar_Arabidopsis_thaliana_F_Path_1_25_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,25,MF,Water,Roots,10.227,1,Pathogens
591,MS_agar_Arabidopsis_thaliana_F_Path_1_26_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,26,MF,Water,Roots,10.546,1,Pathogens
592,MS_agar_Arabidopsis_thaliana_F_Path_1_27_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,27,MF,Water,Roots,14.703,1,Pathogens
593,MS_agar_Arabidopsis_thaliana_F_Path_1_28_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,28,MF,Water,Roots,8.479,1,Pathogens
594,MS_agar_Arabidopsis_thaliana_F_Path_1_29_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,29,MF,Water,Roots,9.99,1,Pathogens
595,MS_agar_Arabidopsis_thaliana_F_Path_1_30_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,30,MF,Water,Roots,6.498,1,Pathogens
596,MS_agar_Arabidopsis_thaliana_F_Path_1_31_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,31,MF,Water,Roots,16.278,1,Pathogens
597,MS_agar_Arabidopsis_thaliana_F_Path_1_32_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,32,MF,Water,Roots,3.066,1,Pathogens
598,MS_agar_Arabidopsis_thaliana_F_Path_1_33_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,33,MF,Water,Roots,3.215,1,Pathogens
599,MS_agar_Arabidopsis_thaliana_F_Path_1_34_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,34,MF,Water,Roots,12.964,1,Pathogens
600,MS_agar_Arabidopsis_thaliana_F_Path_1_35_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,35,MF,Water,Roots,3.129,1,Pathogens
601,MS_agar_Arabidopsis_thaliana_F_Path_1_36_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,36,MF,Water,Roots,8.111,1,Pathogens
602,MS_agar_Arabidopsis_thaliana_F_Path_1_37_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,37,MF,Water,Roots,13.484,1,Pathogens
603,MS_agar_Arabidopsis_thaliana_F_Path_1_38_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,38,MF,Water,Roots,15.689,1,Pathogens
604,MS_agar_Arabidopsis_thaliana_F_Path_1_39_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,39,MF,Water,Roots,5.173,1,Pathogens
605,MS_agar_Arabidopsis_thaliana_F_Path_1_40_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,40,MF,Water,Roots,14.31,1,Pathogens
606,MS_agar_Arabidopsis_thaliana_F_Path_1_41_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,41,MF,Water,Roots,12.749,1,Pathogens
607,MS_agar_Arabidopsis_thaliana_F_Path_1_42_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,42,MF,Water,Roots,8.136,1,Pathogens
608,MS_agar_Arabidopsis_thaliana_F_Path_1_43_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,43,MF,Water,Roots,12.562,1,Pathogens
609,MS_agar_Arabidopsis_thaliana_F_Path_1_44_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,44,MF,Water,Roots,14.596,1,Pathogens
610,MS_agar_Arabidopsis_thaliana_F_Path_1_45_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,45,MF,Water,Roots,8.118,1,Pathogens
611,MS_agar_Arabidopsis_thaliana_F_Path_1_46_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,46,MF,Water,Roots,9.475,1,Pathogens
612,MS_agar_Arabidopsis_thaliana_F_Path_1_47_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,47,MF,Water,Roots,8.394,1,Pathogens
613,MS_agar_Arabidopsis_thaliana_F_Path_1_48_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,48,MF,Water,Roots,7.373,1,Pathogens
614,MS_agar_Arabidopsis_thaliana_F_Path_1_49_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,49,MF,Water,Roots,5.381,1,Pathogens
615,MS_agar_Arabidopsis_thaliana_F_Path_1_50_MF_Water_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,50,MF,Water,Roots,11.536,1,Pathogens
616,MS_agar_Arabidopsis_thaliana_F_Path_1_1_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,1,MF,3OMG,Roots,7.403,1,Pathogens
617,MS_agar_Arabidopsis_thaliana_F_Path_1_2_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,2,MF,3OMG,Roots,14.711,1,Pathogens
618,MS_agar_Arabidopsis_thaliana_F_Path_1_3_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,3,MF,3OMG,Roots,10.062,1,Pathogens
619,MS_agar_Arabidopsis_thaliana_F_Path_1_4_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,4,MF,3OMG,Roots,15.342,1,Pathogens
620,MS_agar_Arabidopsis_thaliana_F_Path_1_5_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,5,MF,3OMG,Roots,11.983,1,Pathogens
621,MS_agar_Arabidopsis_thaliana_F_Path_1_6_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,6,MF,3OMG,Roots,14.227,1,Pathogens
622,MS_agar_Arabidopsis_thaliana_F_Path_1_7_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,7,MF,3OMG,Roots,12.459,1,Pathogens
623,MS_agar_Arabidopsis_thaliana_F_Path_1_8_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,8,MF,3OMG,Roots,14.55,1,Pathogens
624,MS_agar_Arabidopsis_thaliana_F_Path_1_9_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,9,MF,3OMG,Roots,13.238,1,Pathogens
625,MS_agar_Arabidopsis_thaliana_F_Path_1_10_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,10,MF,3OMG,Roots,12.098,1,Pathogens
626,MS_agar_Arabidopsis_thaliana_F_Path_1_11_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,11,MF,3OMG,Roots,10.52,1,Pathogens
627,MS_agar_Arabidopsis_thaliana_F_Path_1_12_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,12,MF,3OMG,Roots,9.955,1,Pathogens
628,MS_agar_Arabidopsis_thaliana_F_Path_1_13_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,13,MF,3OMG,Roots,9.186,1,Pathogens
629,MS_agar_Arabidopsis_thaliana_F_Path_1_14_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,14,MF,3OMG,Roots,13.394,1,Pathogens
630,MS_agar_Arabidopsis_thaliana_F_Path_1_15_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,15,MF,3OMG,Roots,10.652,1,Pathogens
631,MS_agar_Arabidopsis_thaliana_F_Path_1_16_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,16,MF,3OMG,Roots,12.428,1,Pathogens
632,MS_agar_Arabidopsis_thaliana_F_Path_1_17_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,17,MF,3OMG,Roots,11.782,1,Pathogens
633,MS_agar_Arabidopsis_thaliana_F_Path_1_18_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,18,MF,3OMG,Roots,8.879,1,Pathogens
634,MS_agar_Arabidopsis_thaliana_F_Path_1_19_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,19,MF,3OMG,Roots,13.687,1,Pathogens
635,MS_agar_Arabidopsis_thaliana_F_Path_1_20_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,20,MF,3OMG,Roots,2.101,1,Pathogens
636,MS_agar_Arabidopsis_thaliana_F_Path_1_21_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,21,MF,3OMG,Roots,9.557,1,Pathogens
637,MS_agar_Arabidopsis_thaliana_F_Path_1_22_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,22,MF,3OMG,Roots,5.723,1,Pathogens
638,MS_agar_Arabidopsis_thaliana_F_Path_1_23_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,23,MF,3OMG,Roots,11.317,1,Pathogens
639,MS_agar_Arabidopsis_thaliana_F_Path_1_24_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,24,MF,3OMG,Roots,12.191,1,Pathogens
640,MS_agar_Arabidopsis_thaliana_F_Path_1_25_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,25,MF,3OMG,Roots,13.755,1,Pathogens
641,MS_agar_Arabidopsis_thaliana_F_Path_1_26_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,26,MF,3OMG,Roots,12.332,1,Pathogens
642,MS_agar_Arabidopsis_thaliana_F_Path_1_27_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,27,MF,3OMG,Roots,11.533,1,Pathogens
643,MS_agar_Arabidopsis_thaliana_F_Path_1_28_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,28,MF,3OMG,Roots,14.349,1,Pathogens
644,MS_agar_Arabidopsis_thaliana_F_Path_1_29_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,29,MF,3OMG,Roots,3.539,1,Pathogens
645,MS_agar_Arabidopsis_thaliana_F_Path_1_30_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,30,MF,3OMG,Roots,4.457,1,Pathogens
646,MS_agar_Arabidopsis_thaliana_F_Path_1_31_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,31,MF,3OMG,Roots,11.846,1,Pathogens
647,MS_agar_Arabidopsis_thaliana_F_Path_1_32_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,32,MF,3OMG,Roots,12.608,1,Pathogens
648,MS_agar_Arabidopsis_thaliana_F_Path_1_33_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,33,MF,3OMG,Roots,4.553,1,Pathogens
649,MS_agar_Arabidopsis_thaliana_F_Path_1_34_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,34,MF,3OMG,Roots,10.271,1,Pathogens
650,MS_agar_Arabidopsis_thaliana_F_Path_1_35_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,35,MF,3OMG,Roots,12.315,1,Pathogens
651,MS_agar_Arabidopsis_thaliana_F_Path_1_36_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,36,MF,3OMG,Roots,9.56,1,Pathogens
652,MS_agar_Arabidopsis_thaliana_F_Path_1_37_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,37,MF,3OMG,Roots,13.991,1,Pathogens
653,MS_agar_Arabidopsis_thaliana_F_Path_1_38_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,38,MF,3OMG,Roots,8.875,1,Pathogens
654,MS_agar_Arabidopsis_thaliana_F_Path_1_39_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,39,MF,3OMG,Roots,11.216,1,Pathogens
655,MS_agar_Arabidopsis_thaliana_F_Path_1_40_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,40,MF,3OMG,Roots,9.231,1,Pathogens
656,MS_agar_Arabidopsis_thaliana_F_Path_1_41_MF_3OMG_Roots,MS_agar,Arabidopsis_thaliana,F_Path,1,41,MF,3OMG,Roots,8.568,1,Pathogens
